‾	línia alta, línia superposada, sobreratllat
😹	alegria, animal, cara, fart de riure, gat, gat amb llàgrimes d’alegria, llàgrimes, riure
😻	amor, cara, cor, gat, gat somrient amb cors als ulls, somriure, ulls
😼	animal, cara, gat, gat amb somriure irònic, ironia, irònic, irònica, somriure
😽	animal, cara, gat, gat que fa un petó, gat que fa un petó amb els ulls tancats, petó, ull, ulls tancats
🙀	animal, cara, cara de gat espantat, espantat, gat, gat sorprès, oh, por, sorpresa, sorprès
😿	animal, cara, cara de gat que plora, gat, gat que plora, llàgrima, llàgrimes, plorar, trist, trista
😾	animal, cara, cara de gat enutjat, enuig, gat, gat enfadat, gat enutjat
🙈	Déu meu, animal, avergonyida, cara, espantada, gest, malvada, mona, mona que no mira, no, no mira, oblit, prohibida, secret, ulls tapats
🙉	animal, escoltar, gest, massa informació, mona, mona que no escolta, no, orelles, orelles tapades, prohibit, pst, secret
🙊	animal, boca tapada, gest, mona, mona que no parla, no, parlar, prohibit, secret, sigil, silenci, ui!
💌	Sant Valentí, amor, aventura amorosa, carta, carta d’amor, correu
💘	Cupido, Sant Valentí, adorables, amor, aventura, cita, cor, cor amb fletxa, emoció, fletxa, t’estimo
💝	Sant Valentí, abraçades i petons, aniversari, cor, cor amb un llaç, emoció, llaç, petons, t’estimo
💖	bona nit, cor, cor espurnejant, emocionada, emocionat, espurna, espurneig, petons, petons i abraçades, t’estimo
💗	abraçades i petons, batec, cor, cor que creix, creixent, emocionada, emocionat, emoció, muac, petons, t’estimo
💓	amor, batec, bategant, cor, cor que batega, cor rosa que batega, càrdio, emoció, t’estimo, vibrant
💞	adorable, aniversari, cor, cors, cors que giren, emoció, gir, girant
💕	amor, aniversari, cita, cor, dos cors, emoció, petons, t’estimo
💟	cor, cor blanc, cor blanc sobre fons morat, cor decoratiu, cor morat
❣️	cor, exclamació, exclamació en forma de cor, exclamació en forma de cor gruixuda, puntuació, signe
💔	cor, cor trencat, desolada, desolat, emoció, solitari, solitària, trencar, trencat, trist, trista
❤‍🔥	amor, cor, cor en flames, cor sagrat, foc, luxúria
❤‍🩹	cor, cor embenat, millor, millora, recuperació, salut
❤️	amor, cor, cor vermell, emoció
🩷	adorable, agradar, amor, bonic, cor, cor rosa, especial, rosa
🧡	cor taronja, taronja
💛	amor, cardíac, cardíaca, cor, cor groc, emoció, groc, t’estimo
💚	amor, cor, cor verd, emoció, romàntic, romàntica, t’estimo, verd
💙	amor, aventura amorosa, cor, cor blau, emoció, t’estimo
🩵	amor, blau cel, bonic, cian, cor, cor blau cel, turquesa
💜	amor, cor, cor lila, el millor, emoció, la millor, t’estimo
🤎	cor, cor marró, marró
🖤	cor, cor negre, dolent, dolenta, malvada, malvat, negre
🩶	amor, bonic, cor, cor gris, gris, plata, platejat
🤍	blanc, cor, cor blanc
💋	aventura amorosa, cita, cor, emoció, fer un petó, llavis, marca, marca de petó, petó, sexy
💯	100, 100 punts, cent punts, cert, clarament, estic d’acord, punts, puntuació, puntuació perfecta, sens dubte, sí, veritat
💢	còmic, enfadada, enfadat, enuig, furiosa, furiós, malhumorada, malhumorat, símbol d’enuig, símbol d’ira
💥	bomba, bum, col·lisionar, col·lisió, còmic, esclat, explotar
💫	brillant, còmic, estel fugaç, estrella, estrelles, mareig, marejada, marejat
💦	aigua, còmic, entrenament, entrenar-se, esquitxada, gota, gotes, gotes de suor, suor
💨	còmic, córrer, he de marxar, núvol, pet, pressa, ràpid, sortir corrent
🕳️	forat
💬	bafarada, bafarada de parlar, conversa, còmic, discurs, diàleg, escrivint, missatge, parla, parlar, sms, text
👁‍🗨	bafarada, testimoni, ull, ull dins d’una bafarada, vist
🗨️	bafarada, bafarada de parlar cap a l’esquerra, diàleg, esquerra, parla, parlar
🗯️	bafarada, bafarada d’enuig cap a la dreta, dreta, empipada, empipat, enfadada, enfadat, furiosa, furiós, parlar
💭	adonar-se, bafarada, bafarada de pensar, còmic, decisions, dibuix animat, idea, il·lusió, invenció, invent, pensament, pensaments, pensant, pensar, preguntar-se, somni, somnis
💤	adormida, adormit, bona nit, cansada, cansat, còmic, dormir, son, zz, zzz
👋	adéu, ei, ens veiem, fins aviat, fins després, he de marxar, hola, me’n vaig, mà, mà que saluda, que hi ets?, saludant, saludar, salutació
👋🏻	adéu, ei, ens veiem, fins aviat, fins després, he de marxar, hola, me’n vaig, mà, mà que saluda, mà que saluda: pell molt clara, pell molt clara, que hi ets?, saludant, saludar, salutació
👋🏼	adéu, ei, ens veiem, fins aviat, fins després, he de marxar, hola, me’n vaig, mà, mà que saluda, mà que saluda: pell bastant clara, pell bastant clara, que hi ets?, saludant, saludar, salutació
👋🏽	adéu, ei, ens veiem, fins aviat, fins després, he de marxar, hola, me’n vaig, mà, mà que saluda, mà que saluda: pell morena, pell morena, que hi ets?, saludant, saludar, salutació
👋🏾	adéu, ei, ens veiem, fins aviat, fins després, he de marxar, hola, me’n vaig, mà, mà que saluda, mà que saluda: pell fosca, pell fosca, que hi ets?, saludant, saludar, salutació
👋🏿	adéu, ei, ens veiem, fins aviat, fins després, he de marxar, hola, me’n vaig, mà, mà que saluda, mà que saluda: pell molt fosca, pell molt fosca, que hi ets?, saludant, saludar, salutació
🤚	alçada, mà, revers, revers de la mà
🤚🏻	alçada, mà, pell molt clara, revers, revers de la mà, revers de la mà: pell molt clara
🤚🏼	alçada, mà, pell bastant clara, revers, revers de la mà, revers de la mà: pell bastant clara
🤚🏽	alçada, mà, pell morena, revers, revers de la mà, revers de la mà: pell morena
🤚🏾	alçada, mà, pell fosca, revers, revers de la mà, revers de la mà: pell fosca
🤚🏿	alçada, mà, pell molt fosca, revers, revers de la mà, revers de la mà: pell molt fosca
🖐️	alto, dits, dits oberts, mà, mà aixecada amb els dits oberts, mà amb els dits oberts, mà oberta
🖐🏻	alto, dits, dits oberts, mà, mà aixecada amb els dits oberts, mà amb els dits oberts, mà oberta, mà oberta: pell molt clara, pell molt clara
🖐🏼	alto, dits, dits oberts, mà, mà aixecada amb els dits oberts, mà amb els dits oberts, mà oberta, mà oberta: pell bastant clara, pell bastant clara
🖐🏽	alto, dits, dits oberts, mà, mà aixecada amb els dits oberts, mà amb els dits oberts, mà oberta, mà oberta: pell morena, pell morena
🖐🏾	alto, dits, dits oberts, mà, mà aixecada amb els dits oberts, mà amb els dits oberts, mà oberta, mà oberta: pell fosca, pell fosca
🖐🏿	alto, dits, dits oberts, mà, mà aixecada amb els dits oberts, mà amb els dits oberts, mà oberta, mà oberta: pell molt fosca, pell molt fosca
✋️	alto, cinc, mà, mà aixecada, xoca-la
✋🏻	alto, cinc, mà, mà aixecada, mà aixecada: pell molt clara, pell molt clara, xoca-la
✋🏼	alto, cinc, mà, mà aixecada, mà aixecada: pell bastant clara, pell bastant clara, xoca-la
✋🏽	alto, cinc, mà, mà aixecada, mà aixecada: pell morena, pell morena, xoca-la
✋🏾	alto, cinc, mà, mà aixecada, mà aixecada: pell fosca, pell fosca, xoca-la
✋🏿	alto, cinc, mà, mà aixecada, mà aixecada: pell molt fosca, pell molt fosca, xoca-la
🖖	Spock, Star Trek, dit, mans, mà, salutació vulcaniana, vulcanià
🖖🏻	Spock, Star Trek, dit, mans, mà, pell molt clara, salutació vulcaniana, salutació vulcaniana: pell molt clara, vulcanià
🖖🏼	Spock, Star Trek, dit, mans, mà, pell bastant clara, salutació vulcaniana, salutació vulcaniana: pell bastant clara, vulcanià
🖖🏽	Spock, Star Trek, dit, mans, mà, pell morena, salutació vulcaniana, salutació vulcaniana: pell morena, vulcanià
🖖🏾	Spock, Star Trek, dit, mans, mà, pell fosca, salutació vulcaniana, salutació vulcaniana: pell fosca, vulcanià
🖖🏿	Spock, Star Trek, dit, mans, mà, pell molt fosca, salutació vulcaniana, salutació vulcaniana: pell molt fosca, vulcanià
🫱	a la dreta, agafar, dreta, encaixada de mans, encaixar, mà, mà cap a la dreta
🫱🏻	a la dreta, agafar, dreta, encaixada de mans, encaixar, mà, mà cap a la dreta, mà cap a la dreta: pell molt clara, pell molt clara
🫱🏼	a la dreta, agafar, dreta, encaixada de mans, encaixar, mà, mà cap a la dreta, mà cap a la dreta: pell bastant clara, pell bastant clara
🫱🏽	a la dreta, agafar, dreta, encaixada de mans, encaixar, mà, mà cap a la dreta, mà cap a la dreta: pell morena, pell morena
🫱🏾	a la dreta, agafar, dreta, encaixada de mans, encaixar, mà, mà cap a la dreta, mà cap a la dreta: pell fosca, pell fosca
🫱🏿	a la dreta, agafar, dreta, encaixada de mans, encaixar, mà, mà cap a la dreta, mà cap a la dreta: pell molt fosca, pell molt fosca
🫱🏻‍🫲🏼	acord, encaixada, encaixada de mans, encaixada de mans: pell molt clara i pell bastant clara, mans, pell bastant clara, pell molt clara, salutació, tracte
🫱🏻‍🫲🏽	acord, encaixada, encaixada de mans, encaixada de mans: pell molt clara i pell morena, mans, pell molt clara, pell morena, salutació, tracte
🫱🏻‍🫲🏾	acord, encaixada, encaixada de mans, encaixada de mans: pell molt clara i pell fosca, mans, pell fosca, pell molt clara, salutació, tracte
🫱🏻‍🫲🏿	acord, encaixada, encaixada de mans, encaixada de mans: pell molt clara i pell molt fosca, mans, pell molt clara, pell molt fosca, salutació, tracte
🫱🏼‍🫲🏻	acord, encaixada, encaixada de mans, encaixada de mans: pell bastant clara i pell molt clara, mans, pell bastant clara, pell molt clara, salutació, tracte
🫱🏼‍🫲🏽	acord, encaixada, encaixada de mans, encaixada de mans: pell bastant clara i pell morena, mans, pell bastant clara, pell morena, salutació, tracte
🫱🏼‍🫲🏾	acord, encaixada, encaixada de mans, encaixada de mans: pell bastant clara i pell fosca, mans, pell bastant clara, pell fosca, salutació, tracte
🫱🏼‍🫲🏿	acord, encaixada, encaixada de mans, encaixada de mans: pell bastant clara i pell molt fosca, mans, pell bastant clara, pell molt fosca, salutació, tracte
🫱🏽‍🫲🏻	acord, encaixada, encaixada de mans, encaixada de mans: pell morena i pell molt clara, mans, pell molt clara, pell morena, salutació, tracte
🫱🏽‍🫲🏼	acord, encaixada, encaixada de mans, encaixada de mans: pell morena i pell bastant clara, mans, pell bastant clara, pell morena, salutació, tracte
🫱🏽‍🫲🏾	acord, encaixada, encaixada de mans, encaixada de mans: pell morena i pell fosca, mans, pell fosca, pell morena, salutació, tracte
🫱🏽‍🫲🏿	acord, encaixada, encaixada de mans, encaixada de mans: pell morena i pell molt fosca, mans, pell molt fosca, pell morena, salutació, tracte
🫱🏾‍🫲🏻	acord, encaixada, encaixada de mans, encaixada de mans: pell fosca i pell molt clara, mans, pell fosca, pell molt clara, salutació, tracte
🫱🏾‍🫲🏼	acord, encaixada, encaixada de mans, encaixada de mans: pell fosca i pell bastant clara, mans, pell bastant clara, pell fosca, salutació, tracte
🫱🏾‍🫲🏽	acord, encaixada, encaixada de mans, encaixada de mans: pell fosca i pell morena, mans, pell fosca, pell morena, salutació, tracte
🫱🏾‍🫲🏿	acord, encaixada, encaixada de mans, encaixada de mans: pell fosca i pell molt fosca, mans, pell fosca, pell molt fosca, salutació, tracte
🫱🏿‍🫲🏻	acord, encaixada, encaixada de mans, encaixada de mans: pell molt fosca i pell molt clara, mans, pell molt clara, pell molt fosca, salutació, tracte
🫱🏿‍🫲🏼	acord, encaixada, encaixada de mans, encaixada de mans: pell molt fosca i pell bastant clara, mans, pell bastant clara, pell molt fosca, salutació, tracte
🫱🏿‍🫲🏽	acord, encaixada, encaixada de mans, encaixada de mans: pell molt fosca i pell morena, mans, pell molt fosca, pell morena, salutació, tracte
🫱🏿‍🫲🏾	acord, encaixada, encaixada de mans, encaixada de mans: pell molt fosca i pell fosca, mans, pell fosca, pell molt fosca, salutació, tracte
🫲	a l’esquerra, agafar, encaixada de mans, encaixar, esquerra, mà, mà cap a l’esquerra
🫲🏻	a l’esquerra, agafar, encaixada de mans, encaixar, esquerra, mà, mà cap a l’esquerra, mà cap a l’esquerra: pell molt clara, pell molt clara
🫲🏼	a l’esquerra, agafar, encaixada de mans, encaixar, esquerra, mà, mà cap a l’esquerra, mà cap a l’esquerra: pell bastant clara, pell bastant clara
🫲🏽	a l’esquerra, agafar, encaixada de mans, encaixar, esquerra, mà, mà cap a l’esquerra, mà cap a l’esquerra: pell morena, pell morena
🫲🏾	a l’esquerra, agafar, encaixada de mans, encaixar, esquerra, mà, mà cap a l’esquerra, mà cap a l’esquerra: pell fosca, pell fosca
🫲🏿	a l’esquerra, agafar, encaixada de mans, encaixar, esquerra, mà, mà cap a l’esquerra, mà cap a l’esquerra: pell molt fosca, pell molt fosca
🫳	abaixa, agafar, deixar anar, descarta, mà, mà amb el palmell cap avall, no, rebutja, recollir
🫳🏻	abaixa, agafar, deixar anar, descarta, mà, mà amb el palmell cap avall, mà amb el palmell cap avall: pell molt clara, no, pell molt clara, rebutja, recollir
🫳🏼	abaixa, agafar, deixar anar, descarta, mà, mà amb el palmell cap avall, mà amb el palmell cap avall: pell bastant clara, no, pell bastant clara, rebutja, recollir
🫳🏽	abaixa, agafar, deixar anar, descarta, mà, mà amb el palmell cap avall, mà amb el palmell cap avall: pell morena, no, pell morena, rebutja, recollir
🫳🏾	abaixa, agafar, deixar anar, descarta, mà, mà amb el palmell cap avall, mà amb el palmell cap avall: pell fosca, no, pell fosca, rebutja, recollir
🫳🏿	abaixa, agafar, deixar anar, descarta, mà, mà amb el palmell cap avall, mà amb el palmell cap avall: pell molt fosca, no, pell molt fosca, rebutja, recollir
🫴	acosta’t, aixeca, digue’m, dona’m, mà, mà amb el palmell cap amunt, no ho sé, ofereix, vine
🫴🏻	acosta’t, aixeca, digue’m, dona’m, mà, mà amb el palmell cap amunt, mà amb el palmell cap amunt: pell molt clara, no ho sé, ofereix, pell molt clara, vine
🫴🏼	acosta’t, aixeca, digue’m, dona’m, mà, mà amb el palmell cap amunt, mà amb el palmell cap amunt: pell bastant clara, no ho sé, ofereix, pell bastant clara, vine
🫴🏽	acosta’t, aixeca, digue’m, dona’m, mà, mà amb el palmell cap amunt, mà amb el palmell cap amunt: pell morena, no ho sé, ofereix, pell morena, vine
🫴🏾	acosta’t, aixeca, digue’m, dona’m, mà, mà amb el palmell cap amunt, mà amb el palmell cap amunt: pell fosca, no ho sé, ofereix, pell fosca, vine
🫴🏿	acosta’t, aixeca, digue’m, dona’m, mà, mà amb el palmell cap amunt, mà amb el palmell cap amunt: pell molt fosca, no ho sé, ofereix, pell molt fosca, vine
🫷	aturar, bloquejar, empènyer, esperar, esquerra, mà que empeny cap a l’esquerra, prou, rebutjar, xoca, xocar
🫷🏻	aturar, bloquejar, empènyer, esperar, esquerra, mà que empeny cap a l’esquerra, mà que empeny cap a l’esquerra: pell molt clara, pell molt clara, prou, rebutjar, xoca, xocar
🫷🏼	aturar, bloquejar, empènyer, esperar, esquerra, mà que empeny cap a l’esquerra, mà que empeny cap a l’esquerra: pell bastant clara, pell bastant clara, prou, rebutjar, xoca, xocar
🫷🏽	aturar, bloquejar, empènyer, esperar, esquerra, mà que empeny cap a l’esquerra, mà que empeny cap a l’esquerra: pell morena, pell morena, prou, rebutjar, xoca, xocar
